trial_id,pair_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,4.800,4.8,command,1.1664,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,4.900,4.9,command,1.2080,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,5.000,5.0,command,1.2497,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,5.100,5.1,command,1.2913,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,5.200,5.2,command,1.3330,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,5.300,5.3,command,1.3747,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,5.400,5.4,command,1.4163,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,5.500,5.5,command,1.4580,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,5.600,5.6,command,1.4996,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,5.700,5.7,command,1.5413,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,5.800,5.8,command,1.5829,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,5.900,5.9,command,1.6246,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,6.000,6.0,command,1.6662,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,6.100,6.1,command,1.7079,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,6.200,6.2,command,1.7496,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,6.300,6.3,command,1.7912,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,6.400,6.4,command,1.8329,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,6.500,6.5,command,1.8745,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,6.600,6.6,command,1.9162,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,6.700,6.7,command,1.9578,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,6.800,6.8,command,1.9995,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,6.900,6.9,command,2.0412,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,7.000,7.0,command,2.0828,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,7.100,7.1,command,2.1245,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,7.200,7.2,command,2.1661,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,7.300,7.3,command,2.2078,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,7.400,7.4,command,2.2494,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,7.500,7.5,command,2.2911,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,7.600,7.6,command,2.3327,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,7.700,7.7,command,2.3744,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,7.800,7.8,command,2.4161,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,7.900,7.9,command,2.4577,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,8.000,8.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,8.100,8.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,8.200,8.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,8.300,8.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,8.400,8.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,8.500,8.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,8.600,8.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,8.700,8.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,8.800,8.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,8.900,8.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,9.000,9.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,9.100,9.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,9.200,9.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,9.300,9.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,9.400,9.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,9.500,9.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,9.600,9.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,9.700,9.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,9.800,9.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V045_comp_R2,M23A_S2_marble_floor_V045_P2,compensated,0.45,0.4165612727217716,9.900,9.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
