trial_id,pair_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,1.300,1.3,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,1.400,1.4,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,1.500,1.5,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,1.600,1.6,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,1.700,1.7,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,1.800,1.8,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,1.900,1.9,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,2.000,2.0,command,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,2.100,2.1,command,0.0450,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,2.200,2.2,command,0.0900,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,2.300,2.3,command,0.1350,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,2.400,2.4,command,0.1800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,2.500,2.5,command,0.2250,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,2.600,2.6,command,0.2700,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,2.700,2.7,command,0.3150,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,2.800,2.8,command,0.3600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,2.900,2.9,command,0.4050,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,3.000,3.0,command,0.4500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,3.100,3.1,command,0.4950,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,3.200,3.2,command,0.5400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,3.300,3.3,command,0.5850,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,3.400,3.4,command,0.6300,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,3.500,3.5,command,0.6750,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,3.600,3.6,command,0.7200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,3.700,3.7,command,0.7650,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,3.800,3.8,command,0.8100,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,3.900,3.9,command,0.8550,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,4.000,4.0,command,0.9000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,4.100,4.1,command,0.9450,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,4.200,4.2,command,0.9900,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,4.300,4.3,command,1.0350,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,4.400,4.4,command,1.0800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,4.500,4.5,command,1.1250,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,4.600,4.6,command,1.1700,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,4.700,4.7,command,1.2150,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,4.800,4.8,command,1.2600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,4.900,4.9,command,1.3050,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,5.000,5.0,command,1.3500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,5.100,5.1,command,1.3950,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,5.200,5.2,command,1.4400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,5.300,5.3,command,1.4850,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,5.400,5.4,command,1.5300,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,5.500,5.5,command,1.5750,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,5.600,5.6,command,1.6200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,5.700,5.7,command,1.6650,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,5.800,5.8,command,1.7100,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,5.900,5.9,command,1.7550,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,6.000,6.0,command,1.8000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,6.100,6.1,command,1.8450,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,6.200,6.2,command,1.8900,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,6.300,6.3,command,1.9350,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,6.400,6.4,command,1.9800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,6.500,6.5,command,2.0250,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,6.600,6.6,command,2.0700,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,6.700,6.7,command,2.1150,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,6.800,6.8,command,2.1600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,6.900,6.9,command,2.2050,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,7.000,7.0,command,2.2500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,7.100,7.1,command,2.2950,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,7.200,7.2,command,2.3400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,7.300,7.3,command,2.3850,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,7.400,7.4,command,2.4300,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,7.500,7.5,command,2.4750,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,7.600,7.6,command,2.5200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,7.700,7.7,command,2.5650,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,7.800,7.8,command,2.6100,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,7.900,7.9,command,2.6550,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,8.000,8.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,8.100,8.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,8.200,8.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,8.300,8.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,8.400,8.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,8.500,8.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,8.600,8.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,8.700,8.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,8.800,8.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,8.900,8.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,9.000,9.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,9.100,9.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,9.200,9.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,9.300,9.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,9.400,9.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,9.500,9.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,9.600,9.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,9.700,9.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,9.800,9.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V045_dire_R1,M23A_S2_marble_floor_V045_P1,direct,0.45,0.45,9.900,9.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
