trial_id,pair_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,6.000,6.0,command,1.8073,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,6.100,6.1,command,1.8525,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,6.200,6.2,command,1.8977,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,6.300,6.3,command,1.9428,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,6.400,6.4,command,1.9880,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,6.500,6.5,command,2.0332,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,6.600,6.6,command,2.0784,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,6.700,6.7,command,2.1236,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,6.800,6.8,command,2.1688,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,6.900,6.9,command,2.2139,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,7.000,7.0,command,2.2591,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,7.100,7.1,command,2.3043,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,7.200,7.2,command,2.3495,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,7.300,7.3,command,2.3947,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,7.400,7.4,command,2.4399,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,7.500,7.5,command,2.4850,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,7.600,7.6,command,2.5302,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,7.700,7.7,command,2.5754,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,7.800,7.8,command,2.6206,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,7.900,7.9,command,2.6658,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,8.000,8.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,8.100,8.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,8.200,8.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,8.300,8.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,8.400,8.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,8.500,8.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,8.600,8.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,8.700,8.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,8.800,8.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,8.900,8.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,9.000,9.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,9.100,9.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,9.200,9.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,9.300,9.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,9.400,9.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,9.500,9.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,9.600,9.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,9.700,9.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,9.800,9.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V050_comp_R3,M23A_S2_marble_floor_V050_P3,compensated,0.5,0.4518249304121061,9.900,9.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
