trial_id,pair_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,5.300,5.3,command,1.6500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,5.400,5.4,command,1.7000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,5.500,5.5,command,1.7500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,5.600,5.6,command,1.8000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,5.700,5.7,command,1.8500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,5.800,5.8,command,1.9000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,5.900,5.9,command,1.9500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,6.000,6.0,command,2.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,6.100,6.1,command,2.0500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,6.200,6.2,command,2.1000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,6.300,6.3,command,2.1500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,6.400,6.4,command,2.2000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,6.500,6.5,command,2.2500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,6.600,6.6,command,2.3000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,6.700,6.7,command,2.3500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,6.800,6.8,command,2.4000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,6.900,6.9,command,2.4500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,7.000,7.0,command,2.5000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,7.100,7.1,command,2.5500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,7.200,7.2,command,2.6000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,7.300,7.3,command,2.6500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,7.400,7.4,command,2.7000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,7.500,7.5,command,2.7500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,7.600,7.6,command,2.8000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,7.700,7.7,command,2.8500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,7.800,7.8,command,2.9000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,7.900,7.9,command,2.9500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,8.000,8.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,8.100,8.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,8.200,8.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,8.300,8.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,8.400,8.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,8.500,8.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,8.600,8.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,8.700,8.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,8.800,8.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,8.900,8.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,9.000,9.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,9.100,9.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,9.200,9.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,9.300,9.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,9.400,9.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,9.500,9.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,9.600,9.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,9.700,9.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,9.800,9.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V050_dire_R3,M23A_S2_marble_floor_V050_P3,direct,0.5,0.5,9.900,9.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
