trial_id,pair_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,3.400,3.4,command,0.5600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,3.500,3.5,command,0.6000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,3.600,3.6,command,0.6400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,3.700,3.7,command,0.6800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,3.800,3.8,command,0.7200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,3.900,3.9,command,0.7600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,4.000,4.0,command,0.8000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,4.100,4.1,command,0.8400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,4.200,4.2,command,0.8800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,4.300,4.3,command,0.9200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,4.400,4.4,command,0.9600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,4.500,4.5,command,1.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,4.600,4.6,command,1.0400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,4.700,4.7,command,1.0800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,4.800,4.8,command,1.1200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,4.900,4.9,command,1.1600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,5.000,5.0,command,1.2000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,5.100,5.1,command,1.2400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,5.200,5.2,command,1.2800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,5.300,5.3,command,1.3200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,5.400,5.4,command,1.3600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,5.500,5.5,command,1.4000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,5.600,5.6,command,1.4400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,5.700,5.7,command,1.4800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,5.800,5.8,command,1.5200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,5.900,5.9,command,1.5600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,6.000,6.0,command,1.6000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,6.100,6.1,command,1.6400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,6.200,6.2,command,1.6800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,6.300,6.3,command,1.7200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,6.400,6.4,command,1.7600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,6.500,6.5,command,1.8000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,6.600,6.6,command,1.8400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,6.700,6.7,command,1.8800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,6.800,6.8,command,1.9200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,6.900,6.9,command,1.9600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,7.000,7.0,command,2.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,7.100,7.1,command,2.0400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,7.200,7.2,command,2.0800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,7.300,7.3,command,2.1200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,7.400,7.4,command,2.1600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,7.500,7.5,command,2.2000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,7.600,7.6,command,2.2400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,7.700,7.7,command,2.2800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,7.800,7.8,command,2.3200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,7.900,7.9,command,2.3600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,8.000,8.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,8.100,8.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,8.200,8.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,8.300,8.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,8.400,8.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,8.500,8.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,8.600,8.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,8.700,8.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,8.800,8.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,8.900,8.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,9.000,9.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,9.100,9.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,9.200,9.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,9.300,9.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,9.400,9.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,9.500,9.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,9.600,9.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,9.700,9.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,9.800,9.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V040_dire_R2,M23A_S2_marble_floor_V040_P2,direct,0.4,0.4,9.900,9.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
