trial_id,pair_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,2.600,2.6,command,0.3300,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,2.700,2.7,command,0.3850,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,2.800,2.8,command,0.4400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,2.900,2.9,command,0.4950,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,3.000,3.0,command,0.5500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,3.100,3.1,command,0.6050,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,3.200,3.2,command,0.6600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,3.300,3.3,command,0.7150,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,3.400,3.4,command,0.7700,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,3.500,3.5,command,0.8250,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,3.600,3.6,command,0.8800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,3.700,3.7,command,0.9350,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,3.800,3.8,command,0.9900,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,3.900,3.9,command,1.0450,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,4.000,4.0,command,1.1000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,4.100,4.1,command,1.1550,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,4.200,4.2,command,1.2100,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,4.300,4.3,command,1.2650,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,4.400,4.4,command,1.3200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,4.500,4.5,command,1.3750,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,4.600,4.6,command,1.4300,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,4.700,4.7,command,1.4850,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,4.800,4.8,command,1.5400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,4.900,4.9,command,1.5950,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,5.000,5.0,command,1.6500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,5.100,5.1,command,1.7050,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,5.200,5.2,command,1.7600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,5.300,5.3,command,1.8150,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,5.400,5.4,command,1.8700,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,5.500,5.5,command,1.9250,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,5.600,5.6,command,1.9800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,5.700,5.7,command,2.0350,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,5.800,5.8,command,2.0900,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,5.900,5.9,command,2.1450,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,6.000,6.0,command,2.2000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,6.100,6.1,command,2.2550,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,6.200,6.2,command,2.3100,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,6.300,6.3,command,2.3650,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,6.400,6.4,command,2.4200,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,6.500,6.5,command,2.4750,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,6.600,6.6,command,2.5300,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,6.700,6.7,command,2.5850,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,6.800,6.8,command,2.6400,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,6.900,6.9,command,2.6950,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,7.000,7.0,command,2.7500,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,7.100,7.1,command,2.8050,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,7.200,7.2,command,2.8600,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,7.300,7.3,command,2.9150,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,7.400,7.4,command,2.9700,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,7.500,7.5,command,3.0250,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,7.600,7.6,command,3.0800,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,7.700,7.7,command,3.1350,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,7.800,7.8,command,3.1900,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,7.900,7.9,command,3.2450,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,8.000,8.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,8.100,8.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,8.200,8.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,8.300,8.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,8.400,8.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,8.500,8.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,8.600,8.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,8.700,8.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,8.800,8.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,8.900,8.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,9.000,9.0,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,9.100,9.1,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,9.200,9.2,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,9.300,9.3,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,9.400,9.4,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,9.500,9.5,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,9.600,9.6,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,9.700,9.7,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,9.800,9.8,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
M23A_S2_marble_floor_V055_dire_R2,M23A_S2_marble_floor_V055_P2,direct,0.55,0.55,9.900,9.9,stop,0.0000,0.0000,0.0000,0.000,0.000,0.000,direct
